record_id,near_duplicate_group_id,direct_perceptual_label_conflict,direct_benchmark_match,minimum_direct_distance
rec_8676e0c1f02a0954a5f2,near_e0d01fe97a45d0c893a6,false,false,1
rec_867d270585b5d20c4292,near_2791da3a50be06fd2718,true,false,0
rec_8687e665d4a9bfe64f5c,near_2791da3a50be06fd2718,true,false,0
rec_868b242b80c529e33047,near_2791da3a50be06fd2718,true,false,0
rec_8692436be8c6fb3ac2cd,near_2791da3a50be06fd2718,true,false,0
rec_86a3ca24deb6f85114b7,near_175e01f8778edc2ae059,false,false,0
rec_86a4e702997b30ce044b,near_2791da3a50be06fd2718,true,false,0
rec_86a4ebcda3277215f8eb,near_68dcaf81802334cc43c4,false,false,1
rec_86a990e0842798b4bfcc,near_2791da3a50be06fd2718,true,false,2
rec_86aabaa7f6ca6c4f27fa,near_a268e9961242ec597ef8,false,false,1
rec_86aca48c7ffc7740850e,near_2791da3a50be06fd2718,true,false,0
rec_86b0ca623377d675d2c3,near_ca63650f14cce3a27b19,false,false,0
rec_86b2857f261e99cc3b9e,near_bb7cc1b305bc04a02d45,false,false,0
rec_86be41e14c02cfbbfef5,near_2791da3a50be06fd2718,true,false,0
rec_86bf6fdc224531e3332f,near_2791da3a50be06fd2718,true,false,1
rec_86c2a89d54ed3b544712,near_2791da3a50be06fd2718,true,false,0
rec_86c57433fc98db0ab0a9,near_5e904dcd728ed3b90623,false,false,4
rec_86c9eccc0760d95a76c3,near_2791da3a50be06fd2718,true,false,0
rec_86ca98b7500d019d09b3,near_2791da3a50be06fd2718,true,false,0
rec_86d44247d85a9466fecc,near_d03ce49d2e685d05567c,false,false,4
rec_86dbff29f68727dad5d9,near_62cce755ab7e484be3e3,false,false,3
rec_86e58cdfa0f1380d7e7b,near_2f69b63443f016ab2090,false,false,2
rec_8709a112b0c8ec37c3b6,near_efeda34f551786537f20,false,false,0
rec_8710475e726e688614ae,near_54ade5925e4c9a88ba47,false,false,0
rec_871d49c93c7ef434b291,near_a7781995d60c51783938,false,false,0
rec_87219698c099a5142d83,near_2791da3a50be06fd2718,true,false,0
rec_8727357520e918e73cba,near_46865a210975b19337d1,false,false,0
rec_872d8ca49b082e6595c3,near_2791da3a50be06fd2718,true,false,1
rec_873105aff93f1c77cefe,near_fa78810dae8728d454e5,false,false,0
rec_873a66a9fbee6539f805,near_40f23496a71c8ca370b8,false,false,0
rec_875112e88f61a1f18c37,near_2791da3a50be06fd2718,true,false,0
rec_87557201cb0d9534bf09,near_2791da3a50be06fd2718,true,false,1
rec_87664aec8d6f48d07a0a,near_43168219880836acd567,false,false,0
rec_876f3766b67d782cfff7,near_9eaa200e7069261407ef,false,false,2
rec_8774fb1f382fac04442a,near_6a28910711c0e9d97bdb,false,false,0
rec_8779c79b8f8dc91f1ce9,near_2791da3a50be06fd2718,true,false,0
rec_877e3deba251dd192a9f,near_a2dd8eaf601cf01abd7a,false,false,1
rec_8789743867f4936a0143,near_811268e62ef1ac635afc,false,false,2
rec_878dc752a8fe2a1a5dc5,near_93848039bc66e5cc7927,false,false,2
rec_87909f84f23270d2edcc,near_98e6a17967451f2b9e24,false,false,0
rec_87a4f595dcfbf6c56115,near_0c734a47657c712eea05,false,false,3
rec_87a65008eaec0784ef74,near_2791da3a50be06fd2718,true,false,0
rec_87ac4ae477542730fef3,near_99078a81c65aee2a799f,false,false,0
rec_87c384175ccce06f616b,near_9e689a2a4e9211c301f4,false,false,0
rec_87c7dc09c4e4fc1c6c0d,near_ed16c23f92c0ded19c31,false,false,2
rec_87cd876bb6e6119beb5f,near_a2e5e2342b59b6e72db9,false,false,0
rec_87ce6412176c1665822f,near_7199b0584a02c91eb5b8,false,false,2
rec_87cfd48a442bfda3c1a4,near_3c76c8afb5cf5a38403d,false,false,0
rec_87d6596d9244bbb63351,near_2791da3a50be06fd2718,true,false,0
rec_87dd0552c505c325da4a,near_2791da3a50be06fd2718,true,false,0
rec_87dd74ee0862b3e2b825,near_2791da3a50be06fd2718,true,false,2
rec_87e0c4c3fb17c41dd3de,near_96e141e4324457c96a5b,false,false,0
rec_87ef6bdb1fe70ea7631c,near_1df3497042bc6a13cc57,false,false,2
rec_87f780f6317d9850ea2c,near_2791da3a50be06fd2718,true,false,0
rec_87f8460674d51df60431,near_c2a5a43af5ce91e11d65,false,false,2
rec_87f8ed761a6ab5007e82,near_9959de3a5ee55b1b1429,false,false,3
rec_87fab9bedd7f438bab19,near_c6211adef40142d1e7c6,false,false,1
rec_880555356c91029fd1ac,near_f8b96591d6bda717f51a,false,false,0
rec_8814d9f20832b18f4313,near_bba3041d602078382f97,false,false,0
rec_881a113cc4e081e739f4,near_3336da951b496f54d83b,false,false,0
rec_881b3f695ca299ff19f0,near_5d92273d5c73cd623ca4,false,false,0
rec_88249d5efe512d1fdba2,near_5068df66cd5fd89d1f3c,false,false,1
rec_88356b36fd351160ec50,near_df885153522b5ab06958,false,false,4
rec_883a28b37405aaf02cb1,near_2791da3a50be06fd2718,true,false,0
rec_883d0c5178287f2c0cb5,near_a6f0113f74d4f8145fd5,false,false,1
rec_884db312d3fc1cfef0d5,near_2791da3a50be06fd2718,true,false,0
rec_885e6f9b9715a56d6413,near_2791da3a50be06fd2718,true,false,2
rec_885e8638b1d281735343,near_d90063dde61ee33fa353,false,false,2
rec_8862fa1c28e5944bfe91,near_34dd259863118021cf90,false,false,4
rec_8865d9a5fe375a147ebd,near_47f4975863338fd36a54,false,false,0
rec_8868de302f1cb392831b,near_c348aeb17bf5c403dba3,false,false,0
rec_88765ccd71bcc23b8e64,near_2791da3a50be06fd2718,true,false,0
rec_887f2b5fa25f41139904,near_2791da3a50be06fd2718,true,false,0
rec_8881edfe80d283db3260,near_47c3535bb1c89a848079,false,false,0
rec_888b2349c52e411c2074,near_2791da3a50be06fd2718,true,false,0
rec_888cd6c78ee3af9e4620,near_2791da3a50be06fd2718,true,false,2
rec_888f303673fccef85d88,near_1a87bdc0d72ad49570b4,false,false,0
rec_889b6130abaedab8e93e,near_8cdb22e0f633efbaccba,false,false,0
rec_889bb6520dc5a8843278,near_2791da3a50be06fd2718,true,false,0
rec_88a208577e5e66d94fd8,near_4286f828895283995a6b,false,false,0
rec_88a5329d285eba574db2,near_8ce33020e5af7791a282,false,false,3
rec_88a8c099e7245bea7e66,near_2791da3a50be06fd2718,true,false,0
rec_88c64c9ffd256bd42175,near_8eb9a19220a79ffaeda1,false,false,1
rec_88cc5f34c8e3a16ffa81,near_2791da3a50be06fd2718,true,false,0
rec_88e08902a4970f0246bd,near_2791da3a50be06fd2718,true,false,1
rec_88e7b40631d5a8ef9a35,near_bdc0ae71e5f89cf8b6dd,false,false,0
rec_88ea0bd6328bd3704d66,near_d04f1d233ab271f88453,false,false,0
rec_88ed6f53a6283b821834,near_3d4b4dd42e318d9958a6,false,false,1
rec_88f5c5c679be424613aa,near_826ec28329933897826c,false,false,0
rec_890a89ee991cb235003d,near_5a65e7bb27d5b34e5206,false,false,4
rec_8912fac95a5564d83a73,near_fb0a11a5747305a9fee7,false,false,2
rec_8913b711ba23e9f28ec6,near_2791da3a50be06fd2718,true,false,1
rec_8917aeac5685baf14a81,near_fee1f69eb48c7695224f,false,false,0
rec_891a31a746e4dbd5c409,near_421613e91cc68b57946c,false,false,0
rec_891f59311e4b78b9f4be,near_3d5297671f52bfa8b832,false,false,0
rec_892683047835542946f3,near_9e689a2a4e9211c301f4,false,false,0
rec_893f66ba0554339c5a25,near_32c2721a7965b915fc5e,false,false,3
rec_894381f85ee273065844,near_f80b7f5638746d70944f,false,false,0
rec_89526bfd20007d50a734,near_675aec7fb02c0c3de214,false,false,1
rec_896c67ebb1e888b1bf37,near_2791da3a50be06fd2718,true,false,2
rec_89723d0728aabd7d986a,near_2791da3a50be06fd2718,true,false,0
rec_89744d64178cfce3fbee,near_534d9df97db5931e9614,false,false,0
rec_8976b02bb6cc4224ce90,near_c107d09d5ee124aab2ee,false,false,0
rec_898418178e493dc535d5,near_964dc18a3a190f2773ec,false,false,2
rec_89898b31dae43b47381a,near_2791da3a50be06fd2718,true,false,0
rec_898b15dc41145cbf45af,near_1bfc56ac26a63964381e,false,false,0
rec_898f82f16e11e0992176,near_2791da3a50be06fd2718,true,false,0
rec_8993997ab068de9296e7,near_2791da3a50be06fd2718,true,false,0
rec_8993e809e2c4df10e409,near_fafd0895e00a9ce6d87a,false,false,4
rec_89a189c2d1e5cd558979,near_75959c85b8ad370ba5dd,false,false,0
rec_89aed6559bb887f516e9,near_2791da3a50be06fd2718,true,false,0
rec_89c43204b664d3a98a50,near_2791da3a50be06fd2718,true,false,1
rec_89c5dc7210f70d70cbef,near_2791da3a50be06fd2718,true,false,0
rec_89cefff52f93dc8f6c71,near_2f07fc51d33410391ca1,false,false,2
rec_89d4bb611cfa5ef42733,near_4a3d460fa513334ec657,false,false,0
rec_89e802fc092e91af89b5,near_8a0403f91cda9f8cc139,false,false,0
rec_89ee9a800dbb32694849,near_cf242b5c7da9c94abbc8,false,false,1
rec_89f15ac807893769322b,near_1634ad3d52159bbf1863,false,false,0
rec_89f3e4f76c0a0d533e0f,near_2791da3a50be06fd2718,true,false,0
rec_89f9b295d2eae21bdc53,near_8db9ea6868dd65c6c854,false,false,0
rec_89fa9322c5c962c8cdb2,near_45bc628b50f06b012bdb,false,false,0
rec_89fd5b33ba1ee7a93eb9,near_8ed8e6b85ada0dc9b3f7,false,false,4
rec_8a05199f20bab5adee5a,near_b167ea1862973addb7d0,false,false,0
rec_8a0d48746eb1f7afe07f,near_946aafa05e559e61f244,false,false,4
rec_8a32d026d3a0f1f52268,near_2791da3a50be06fd2718,true,false,1
rec_8a3d9372f51d101b77be,near_36f5ebca5dec675c6f97,false,false,0
rec_8a436738070fc2710680,near_2791da3a50be06fd2718,true,false,0
rec_8a4bd87a862bf8c56a84,near_2791da3a50be06fd2718,true,false,0
rec_8a4e1515c11c85e58ebd,near_777fc47207e0758c6ede,false,false,0
rec_8a5a642171e110babddb,near_7fb7cbe1d8b8c66b6d36,false,false,0
rec_8a60d03c653635b685cc,near_b884889f1906f1702468,false,false,0
rec_8a7278c7a7f2a402f000,near_6cfdbd6e711cb4da5890,false,false,0
rec_8a7672fd2496e3461951,near_9b62808b44124dc06f8b,false,false,0
rec_8a7ff5dae5d4a3045143,near_2791da3a50be06fd2718,true,false,1
rec_8a9374615c0dc3f5c55c,near_c531cf9eef9eec7a6290,false,false,0
rec_8abf6be2a52489060f6b,near_2791da3a50be06fd2718,true,false,0
rec_8ac3b1507392360033b6,near_165ab3d3eb45d0b263a6,false,false,1
rec_8ad921606627a0d6d9f4,near_cedad6ce0a93c54fedb3,false,false,0
rec_8adde59d65ea4feb862c,near_d251df00138ac43b4c88,false,false,0
rec_8ae2690e1b99dbf2f9a3,near_2791da3a50be06fd2718,true,false,0
rec_8ae51216f18bac22fca6,near_42079a635ea9c4bd4bc6,false,false,0
rec_8af355260835b08eb523,near_b1919c4c044b6ff0e865,false,false,3
rec_8af5a430c1a43aa8ee5c,near_2791da3a50be06fd2718,true,false,2
rec_8af88b8f6801bf98c8c9,near_c8203b1ab9498ebee677,false,false,0
rec_8afb46d9376b8d4d141b,near_5be417ec87d7a443235e,false,false,3
rec_8b0de295132cdb93a857,near_c8a7536b6e713f1d3d10,false,false,3
rec_8b0ece8e5e2970de72c6,near_2791da3a50be06fd2718,true,false,0
rec_8b20c98b84f94166188c,near_2791da3a50be06fd2718,true,false,1
rec_8b2210eeca1704fab620,near_2791da3a50be06fd2718,true,false,0
rec_8b31e9e234ff138d6e31,near_2791da3a50be06fd2718,true,false,0
rec_8b39d051d0a4f3e11430,near_2791da3a50be06fd2718,true,false,0
rec_8b3d7b1ad3a0238d3d84,near_2791da3a50be06fd2718,true,false,0
rec_8b4159eb06e66634bd9f,near_72da27ec19eb28400b4e,false,false,0
rec_8b42bb38e70ba4f5f8a3,near_2791da3a50be06fd2718,true,false,0
rec_8b44a3b4e5fb77c02e54,near_2791da3a50be06fd2718,true,false,0
rec_8b47cfb766a0a92b18de,near_68a71550458781877d97,false,false,0
rec_8b753bfee669be327067,near_fbcab069e0cd04fca848,false,false,3
rec_8b801e4d3f061ef9f0e2,near_2791da3a50be06fd2718,true,false,0
rec_8b8db4ed92bc1061c5aa,near_eaf564683fa8ddba4c9b,false,false,0
rec_8b9af49897966ea0a943,near_2791da3a50be06fd2718,true,false,2
rec_8b9b7f83ca8e3fef92b8,near_cffd93838bef704d07d7,false,false,4
rec_8b9e8d8a706ff0fdf722,near_c7cd3e127411c5bf6b68,true,false,0
rec_8ba3b0b1cceb918f56ed,near_2791da3a50be06fd2718,true,false,0
rec_8bb6f4fd27d989cb04f3,near_d6bf66f1c09e96a22c17,false,false,0
rec_8bdb9e9047aeeeee53f1,near_e2b4a84f886698c326c9,false,false,0
rec_8be2d2c730f4f2b64bcc,near_2791da3a50be06fd2718,true,false,2
rec_8be369c00d5b7d3bcced,near_4d11bdd4a01bce72dd37,false,false,2
rec_8bf9636ffebc18ac605f,near_2791da3a50be06fd2718,true,false,0
rec_8c07fee4306c04868a76,near_96a3adb40182fbb19a12,false,false,0
rec_8c112a23df06616564c5,near_f8358ed77649a25bca05,false,false,0
rec_8c150d6e8b49b6bc322a,near_2791da3a50be06fd2718,true,false,0
rec_8c1ac4c7273ae2c096e3,near_eb6aea30de5615151c76,true,false,0
rec_8c2ab4cee82399dd341e,near_8f0e3a21d70430ae5795,false,false,1
rec_8c2bf21f1a2df69a03d1,near_2791da3a50be06fd2718,true,false,0
rec_8c2c5b16d47649268f3f,near_6c7c2646959740cb2d35,false,false,0
rec_8c2c800f3c0d245e7b28,near_a9aee0c96cd1346bd90e,false,false,0
rec_8c322a827ee8dce28ef7,near_ed4d4007f3571aff52ff,false,false,0
rec_8c342624d47964239fba,near_1f1836521901c34a3e10,false,false,1
rec_8c35b970a733278107ab,near_cf26144cc1792dac55bb,false,false,0
rec_8c3dcf31556620451cc2,near_2791da3a50be06fd2718,true,false,0
rec_8c46435582e2d65c3844,near_25e45411995e828cf869,true,false,1
rec_8c467c32aaf743b100c7,near_2791da3a50be06fd2718,true,false,0
rec_8c4b1d85035b60a3c60b,near_9071bdef342f48551ffc,false,false,0
rec_8c4dbce0fdac0353d51c,near_7e1c09667a1c225cb3fd,false,false,4
rec_8c528e5a64b5ad418064,near_2791da3a50be06fd2718,true,false,0
rec_8c5caf90527dd99412e9,near_31f024fe5e871fed965f,false,false,0
rec_8c5e651aadc00525baba,near_546e2ee221fe4e8b2265,false,false,0
rec_8c5e6fc886a2ff218005,near_1533a83b6e1ee608e652,false,false,0
rec_8c62b4d4bd1aa3b63745,near_5b9155b62a877a75e031,false,false,0
rec_8c65edbb341089ee78d0,near_52e6ebc29ae1b14f16a7,true,false,0
rec_8c799b118cb6fba605a4,near_9fa9deca47ff3da43770,false,false,0
rec_8c89cc071c6f086e7f3b,near_dbe5457bbab934542c8a,false,false,0
rec_8c8cec9ce7ca170d569f,near_826178c8597969a849a3,false,false,1
rec_8c9667541fa75d06e182,near_2791da3a50be06fd2718,true,false,0
rec_8c9a0bc7792ba7563640,near_c85522d4a133e7161bed,false,false,1
rec_8c9b897977a6fcb8649b,near_eff88268c672c977dc38,false,false,0
rec_8c9ee302bded3143aed8,near_f5265e3fd41557c1f0a6,false,false,0
rec_8ca08199d4c5a4a7366a,near_2791da3a50be06fd2718,true,false,3
rec_8ca404e2b6406a619949,near_33cddf5a87fcd74f3e10,false,false,4
rec_8cbf8181a9a7a4cea56c,near_25e45411995e828cf869,true,false,2
rec_8cc44d6b37133d4ee7eb,near_2791da3a50be06fd2718,true,false,0
rec_8cc6cc579c0ec7a22756,near_090c370db50813528b14,false,false,0
rec_8cc72f0b400c148247d6,near_2791da3a50be06fd2718,true,false,0
rec_8ce5844d3e8d172bdd28,near_4bc3cfce6b1d3f131973,true,false,0
rec_8ce9988c78ad32b76bcb,near_36270355b5b2be9daece,false,false,0
rec_8ceb9d66bc08f467f6d6,near_215f59c14c7e20034d0e,false,false,1
rec_8cebda9765a6c0729198,near_f4762c76974cb3508c81,false,false,0
rec_8cf944b4828310709282,near_318ceb354e09ac3d01be,false,false,0
rec_8cfd1aa1a39c720c2611,near_e7ae3ef08e215578d1e9,false,false,0
rec_8d0328541a7c3ef96c65,near_2791da3a50be06fd2718,true,false,0
rec_8d1a415a1276d1eb7524,near_ea628303df2971e2550d,false,false,4
rec_8d200f0ca1ce6703aa52,near_4529878b7efc1b4a4d59,false,false,0
rec_8d24e3c5700a747d1db2,near_72a9419f3fc4f70ae5f8,false,false,0
rec_8d29e8c6a003694286f8,near_2791da3a50be06fd2718,true,false,0
rec_8d454172ea2ede97ab80,near_4cb20ba220e99e341d01,false,false,4
rec_8d4668e199332367b0fa,near_100e4796cad133cf5945,false,false,0
rec_8d4a2aea067ded284b74,near_a03c47d2b26fddc765bc,false,false,1
rec_8d4a66636c440fd9a24b,near_2791da3a50be06fd2718,true,false,1
rec_8d4b5cf5b87170383ead,near_2791da3a50be06fd2718,true,false,1
rec_8d50b5d1d0cf6d8a720d,near_54ade5925e4c9a88ba47,false,false,0
rec_8d52bbf5449c24ab4c31,near_73a46dff07484b703356,false,false,4
rec_8d542d51b47e75a9d2bd,near_2791da3a50be06fd2718,true,false,0
rec_8d5bb4d7b2b707741d2c,near_2eb8d272fac029808430,false,false,0
rec_8d61803bf58623b5f600,near_2791da3a50be06fd2718,true,false,1
rec_8d6ce6eb4a172b3f62a1,near_a00691257146e853dee3,false,false,2
rec_8d6cec05517ef9050302,near_c50e40900dbe0a0069ec,false,false,1
rec_8d73718aa4c42bc01429,near_2791da3a50be06fd2718,true,false,0
rec_8d7415efa8bbfde9683f,near_2791da3a50be06fd2718,true,false,0
rec_8d75dd718a59ee679259,near_2791da3a50be06fd2718,true,false,1
rec_8d75e590c23792a11a6d,near_d081b66785e7aafb4305,false,false,0
rec_8d800f29c0ad70a10c21,near_98900d4712e079e28f25,false,false,0
rec_8d825534dfd21bd01c1c,near_2791da3a50be06fd2718,true,false,0
rec_8d86f7b4442b197ea132,near_837d8103d5d65677fc31,false,false,0
rec_8d8a3e6611457835f6b0,near_2791da3a50be06fd2718,true,false,0
rec_8d8fd90e4fc6d0caf9e9,near_2791da3a50be06fd2718,true,false,0
rec_8d99f93764623fb66191,near_d06ed89adaac9c1a50fe,false,false,4
rec_8da7d3ddc98c264ed3f6,near_2791da3a50be06fd2718,true,false,1
rec_8dacebdebd494ecca015,near_7199b0584a02c91eb5b8,false,false,2
rec_8dad7ff921ad4b8ed502,near_939810cef48295a5a126,false,false,0
rec_8db37e70dd21ce5caf5b,near_e2af89c3a60d2b585775,false,false,0
rec_8db6a9fe4d9689e01b12,near_24b8713d50319169a9b9,false,false,3
rec_8db7585e75fab7cfa6cf,near_fee1f69eb48c7695224f,false,false,0
rec_8dc6577ad6a6257861aa,near_2791da3a50be06fd2718,true,false,0
rec_8dc73d42541293ffa142,near_2791da3a50be06fd2718,true,false,0
rec_8dd492e4e15c622502c2,near_2791da3a50be06fd2718,true,false,0
rec_8dda7b5218ed18b3716b,near_b68f4360739eb5de329c,false,false,1
rec_8ddef1383d37494ff5aa,near_2791da3a50be06fd2718,true,false,0
rec_8de30ce5814ab0e32398,near_5246bb8e5fb09c93c476,false,false,1
rec_8deccc5ebd5abf349ee5,near_2791da3a50be06fd2718,true,false,0
rec_8df94be2d208dff64830,near_469e7542ce607797a882,false,false,1
rec_8dfa7bebf2c167f46a04,near_068a04e520e56a6e1b39,false,false,0
rec_8e0231ee8c6cd7f6902d,near_11227f4fec41f61ce4b3,false,false,4
rec_8e060e250bc6f698200c,near_2791da3a50be06fd2718,true,false,0
rec_8e07ff23abd058d76b59,near_11e863d585fac900cc7c,true,false,0
rec_8e0e5b1e0f25d0f92fef,near_b751ea27d15f83929e21,false,false,4
rec_8e17fd68f60e92a03986,near_0bf0986a5b449c335a53,false,false,0
rec_8e1e45da5af9b222cfb5,near_3c61db74389c1b693c8a,false,false,0
rec_8e218d81f343d2c29375,near_60d4b630520eb28a12e0,false,false,0
rec_8e2584c3508864aa97e4,near_6ace7378a4886279a0c2,false,false,0
rec_8e263ed36b592939d220,near_2791da3a50be06fd2718,true,false,3
rec_8e2f6359d5d3b073cb0c,near_07a57f5d80c01db21f16,false,false,2
rec_8e313fcf7a3dc882bb74,near_c257da7cd14aa8fa08a0,false,false,2
rec_8e370e5e33a60a668bce,near_2791da3a50be06fd2718,true,false,0
rec_8e3ea7d01eabc40d7df2,near_2791da3a50be06fd2718,true,false,1
rec_8e3f70bd312459c17baa,near_c64edfe812a67015a8b5,false,false,0
rec_8e4442f4fa796f88fe25,near_ed07088ff3e686e944c0,false,false,0
rec_8e4d62f0ea7d79591143,near_2791da3a50be06fd2718,true,false,0
rec_8e5e652ff9512a0388a3,near_065dd11d8f9fa16f87f3,false,false,0
rec_8e60884b95c21b72b81f,near_2791da3a50be06fd2718,true,false,2
rec_8e64cda3091b0fa5f9cf,near_2791da3a50be06fd2718,true,false,1
rec_8e65af6a0f0a9207f336,near_9b1a15e8bfeab3e868f9,false,false,3
rec_8e682ebdf797a4a7f71c,near_421e1d3807d6cdabab4b,false,false,0
rec_8e6990cecbaed4ea799b,near_a12a8e8959b187483ce9,false,false,0
rec_8e6bbdd76973372dcc86,near_2791da3a50be06fd2718,true,false,0
rec_8e70464e12a9916cc30f,near_df3212d5a3229974abb8,false,false,1
rec_8e7ba05dfbd7d5dbb208,near_27ff12092ff77a77bb64,false,false,3
rec_8e88abafa9d26deb8056,near_2791da3a50be06fd2718,true,false,0
rec_8e8aeadacda5e8aff6c4,near_2791da3a50be06fd2718,true,false,0
rec_8e974c875fd011b06bcf,near_2fbe3a167f8717fc5c24,false,false,3
rec_8ea157147266735570fd,near_20e635e2f71e5a0b3cfd,false,false,4
rec_8eab6d8945e39655a835,near_2791da3a50be06fd2718,true,false,0
rec_8eb210a2fffd33ccc1d2,near_2791da3a50be06fd2718,true,false,0
rec_8eb38dfc4bfa083c5082,near_892ab024d33de70da56f,false,false,0
rec_8ed08f48a1ba79c9861f,near_2791da3a50be06fd2718,true,false,1
rec_8ed0a2b59f0e1a39c0a9,near_2791da3a50be06fd2718,true,false,0
rec_8ed9026c7cf94f27b009,near_613333d2d42029497dba,false,false,0
rec_8ee9dee3cbc243113c9e,near_201294aca0270a3cb199,false,false,1
rec_8f046c2b019687005edd,near_2791da3a50be06fd2718,true,false,1
rec_8f1accf10e890bf2399e,near_5a3aee7e9dcd74177e69,false,false,0
rec_8f1fc55a101f8b6aa125,near_828ba8ed252a70ebe32b,false,false,0
rec_8f246388df46d339bc82,near_1a3167134b4078743e88,false,false,0
rec_8f448221e7bb6bff0d68,near_f15de4f3182ea31d846b,false,false,3
rec_8f4d6aea6f6d2b156d1b,near_1cee1d95f54eda679f33,false,false,0
rec_8f52f2e1157dacfa8472,near_f0b9140bf7951f3b2949,false,false,0
rec_8f6726b157affdf199e3,near_93de4710faf9245d81cb,false,false,0
rec_8f6800f411bb614bbf56,near_2791da3a50be06fd2718,true,false,0
rec_8f69a853ed3698831251,near_2791da3a50be06fd2718,true,false,2
rec_8f7a7efa11275d2074dd,near_2791da3a50be06fd2718,true,false,0
rec_8f7e229e7ae611c2a60c,near_c83e7ecdfa1ba0b01b93,false,false,0
rec_8f89ebb196639b3a0c0b,near_79927ce31eaea1706168,false,false,0
rec_8f935b43cef942a5d135,near_dd9b29c06fa274f89849,false,false,0
rec_8fa0b7e0287b1c51cf05,near_0911ecc044f51574ae04,true,false,4
rec_8fa6018f7c4b4db7881d,near_66897bd8b1db6de4c0a3,false,false,0
rec_8fb11d5e0a629bd1fee3,near_343bac7a0455ab3d139f,false,false,4
rec_8fb2f94a5b48c0eb11e8,near_cefbf1f4b140f2a2b329,false,false,1
rec_8fb594e5ff4baa5a1eed,near_a268e9961242ec597ef8,false,false,0
rec_8fc1b7ba057a8cb06aec,near_476aaea80079bb4115de,false,false,3
rec_8fc5af690701685b325e,near_19fdb2a65a550746d0c0,false,false,1
rec_8fc7e4efb6e9a5123bcc,near_dbaca8c2601c5a5460e1,true,false,1
rec_8fc856856ca759ffef34,near_2791da3a50be06fd2718,true,false,1
rec_8fd41b8d8063add0e478,near_0004c28bd8d12c6decf9,false,false,4
rec_8fdde26a45c4e0e9c9c1,near_2791da3a50be06fd2718,true,false,0
rec_8fe09fa5a7fb1ec91105,near_2791da3a50be06fd2718,true,false,0
rec_8fe37eef4f9dd07b6542,near_2791da3a50be06fd2718,true,false,1
rec_8fe58b3ba7acdd066245,near_5a0300ee14de7ababffa,false,false,0
rec_8ffdb09f41c8ca1e871e,near_c8903f60e72d594a1741,false,false,0
rec_900ab93adc08caf80ef4,near_ba75434f997b45d7e712,false,false,2
rec_901d6bd57cdf2edf7fee,near_6740a958ec06db920596,false,false,0
rec_902d1818df6a5635c334,near_6144a1ec318c79ee3dba,false,false,2
rec_902dd831385179938313,near_a61e7228b96c55419329,false,false,3
rec_9033615f7122b32c1c04,near_2c611228283c3a9dceea,false,false,0
rec_9034e86a7ee054d193e1,near_cd9c79a21b01012c21c8,true,false,1
rec_9035b86f16a3cb62db38,near_2791da3a50be06fd2718,true,false,0
rec_903a7e8829a49dc36a3b,near_2791da3a50be06fd2718,true,false,0
rec_903b887723c65ca638d3,near_4bd6b963f665238f7c8c,false,false,1
rec_90485d55dfa19d147a0e,near_00a3ed26b9c13787df8f,false,false,0
rec_90580dd8a3cbaeab1255,near_2791da3a50be06fd2718,true,false,0
rec_906d2128b1e8a9635e9b,near_43a290a27cfb22740544,false,false,4
rec_9073edfa7d49e880cfd8,near_dc40e21fc9004b22feae,false,false,1
rec_907a0a40d446d90fa185,near_ea18ef8ac72350f50f10,false,false,0
rec_907b7cb4f38c01db0c6d,near_2791da3a50be06fd2718,true,false,0
rec_907df306062c791853d6,near_0686dfed853dc944eaab,false,false,4
rec_907e069a2bef2df57941,near_c1062f406e809a0ea88c,false,false,0
rec_908bde4144c00da0887a,near_2791da3a50be06fd2718,true,false,0
rec_90990da935393516855d,near_2791da3a50be06fd2718,true,false,0
rec_909cbd4396ab6b8079d3,near_2791da3a50be06fd2718,true,false,1
rec_90aaa7a7b571b25e56bd,near_6483b030818327e41c23,false,false,0
rec_90be1c51dac232e1f354,near_2791da3a50be06fd2718,true,false,0
rec_90be312215851282d21e,near_d047ddfbc1852e6afa6a,false,false,0
rec_90bf430b710f951a5ab5,near_dc3299a28f634588b1e9,false,false,0
rec_90c5da6ae9c088a701b0,near_8023eb39741b3dde51d6,false,false,3
rec_90ceab3d1ed447048244,near_3f120c49f0cfe8d6cec6,false,false,1
rec_90d58f666569e69a3f45,near_2791da3a50be06fd2718,true,false,0
rec_90dd064195355d1e14df,near_5f01239c26d911a53e21,false,false,2
rec_90e05a91ca0d03c19524,near_cad5281a2cb3c9790e24,false,false,1
rec_90e98079e299da78e9e1,near_7bbb0f1a7079a5eee4a0,false,false,0
rec_90f0010a4c04109c0e1d,near_432fd94f537fb2833f00,false,false,2
rec_90f38e68e457de9c0633,near_2791da3a50be06fd2718,true,false,0
rec_90febe5fb361182d1121,near_2791da3a50be06fd2718,true,false,1
rec_91130b0656df6a442f49,near_6b67a3d05c8f02032044,false,false,0
rec_91158e45b055caf37472,near_1ea8a2e0dd0cb2fb8bd2,false,false,3
rec_912a85c50950e6444f0d,near_c1833d004607462538ca,false,false,1
rec_9132fbbb63aa7f3b6a6d,near_354975ea3a45dab10917,true,false,3
rec_91356d0debe44e07fb02,near_fa1025873b6575133677,false,false,0
rec_913921f2f8e6f73adc0f,near_0239ddc4dca89c0e4406,false,false,0
rec_916a81845fbb10f5a247,near_2791da3a50be06fd2718,true,false,1
rec_9182118702ffef5269a2,near_6332fc3dd0c0bd2d04a6,false,false,0
